1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6457884311676025,0.35421156883239746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7697140574455261,0.05703641101717949,0.1732495129108429,0.0,0.0,0.0,0.0,0.0,0.0,0.6749879121780396,0.042208727449178696,0.14145581424236298,0.14134760200977325,0.0,0.0,0.0,0.0,0.0,0.707223117351532,0.007154684979468584,0.0373842790722847,0.024757005274295807,0.22348101437091827,0.0,0.0,0.0,0.0,0.523331344127655,0.006427760701626539,0.017852231860160828,0.015971140936017036,0.19227765500545502,0.24413996934890747,0.0,0.0,0.0,0.5606200098991394,0.0020190307404845953,0.007479222025722265,0.00826144777238369,0.0777226909995079,0.0434458926320076,0.3004516661167145,0.0,0.0,0.5252060294151306,0.003333050524815917,0.005116553977131844,0.003218677593395114,0.03563646972179413,0.05225951969623566,0.1170823723077774,0.258147269487381,0.0,0.5275471806526184,0.007733787409961224,0.006618469953536987,0.015058533288538456,0.021115252748131752,0.016018981114029884,0.03739401698112488,0.11948424577713013,0.24902957677841187
0.5075380802154541,0.07265383750200272,0.0018389769829809666,0.004912026692181826,0.0038641702849417925,0.005313285160809755,0.0029246138874441385,0.025061054155230522,0.02529422752559185,0.3505996763706207
0.31789472699165344,0.01841389574110508,0.0018206719541922212,0.005193568300455809,0.004014838486909866,0.0036823225673288107,0.003713711630553007,0.013031146489083767,0.02813403122127056,0.29933738708496094,0.30476370453834534
0.3694700300693512,0.013245564885437489,0.008954685181379318,0.010871199890971184,0.024642471224069595,0.023192722350358963,0.027417078614234924,0.054162975400686264,0.12302117049694061,0.05396541208028793,0.10175707936286926,0.18929970264434814
0.16710422933101654,0.00322647113353014,0.003470732131972909,0.015013698488473892,0.01698196679353714,0.008047309704124928,0.01710645668208599,0.04356822744011879,0.09377620369195938,0.02258455567061901,0.04184640198945999,0.40200868248939514,0.1652650535106659
0.43982812762260437,0.001997994026169181,0.0014080962864682078,0.0017486386932432652,0.00807546079158783,0.007769293151795864,0.012478498741984367,0.09119730442762375,0.04130060598254204,0.0036441616248339415,0.004973981529474258,0.08828738331794739,0.07915066927671432,0.2181396335363388
0.41681331396102905,0.006856146268546581,0.002760146977379918,0.0031666886061429977,0.008309691213071346,0.007816688157618046,0.0077149816788733006,0.04515889286994934,0.051023248583078384,0.006701000966131687,0.015541949309408665,0.08577313274145126,0.07847890257835388,0.0629577785730362,0.20092745125293732
0.3775559663772583,0.001935784355737269,0.0029373299330472946,0.003902990836650133,0.01248374953866005,0.004243241157382727,0.0184100903570652,0.05220504105091095,0.09473732113838196,0.002667106920853257,0.0026188199408352375,0.013482877984642982,0.07173240929841995,0.030780671164393425,0.05460734665393829,0.2556992769241333
0.6218824982643127,0.0023087067529559135,0.0009945735801011324,0.0008473234483972192,0.0052144937217235565,0.0020261032041162252,0.004211625084280968,0.02304556407034397,0.01982322335243225,0.002054185839369893,0.0011749210534617305,0.004742651246488094,0.007368012797087431,0.006621628068387508,0.016301145777106285,0.0730377733707428,0.20834533870220184
0.46541163325309753,0.004213215317577124,0.00234285369515419,0.0019583378452807665,0.011037676595151424,0.006998983211815357,0.007641212549060583,0.03576076030731201,0.02502679079771042,0.002301027299836278,0.005897318944334984,0.019623981788754463,0.02172674983739853,0.022852621972560883,0.08298734575510025,0.06319031864404678,0.06340347230434418,0.1576256901025772
0.6299001574516296,0.001958942273631692,0.000347405526554212,0.0004510229337029159,0.0013971939915791154,0.0007884334772825241,0.0019149124855175614,0.011755809187889099,0.014320923015475273,0.002071802970021963,0.002120503457263112,0.004114468581974506,0.004848652984946966,0.003787452355027199,0.009348688647150993,0.021738991141319275,0.03219469264149666,0.08800950646400452,0.16893042623996735
0.5491699576377869,0.0018055002437904477,0.00040810901555232704,0.00016378947475459427,0.0012442681472748518,0.0011640305165201426,0.0013735828688368201,0.011192653328180313,0.00792773999273777,0.0008367618429474533,0.0009901749435812235,0.0022430738899856806,0.0035667363554239273,0.004216213244944811,0.009316392242908478,0.014432772062718868,0.04803268238902092,0.1950116902589798,0.07045654207468033,0.07644717395305634
0.3028784394264221,0.0016506111714988947,0.0005062122945673764,0.0005157542764209211,0.0017873176839202642,0.003302942030131817,0.0022464031353592873,0.07322225719690323,0.008952639997005463,0.0009160595946013927,0.00544730294495821,0.013116337358951569,0.014925376512110233,0.023505687713623047,0.05734214559197426,0.04319998249411583,0.0703536793589592,0.2580830752849579,0.013115833513438702,0.059342216700315475,0.045589618384838104
0.26482754945755005,0.010589036159217358,0.0016187169821932912,0.023785850033164024,0.003151942742988467,0.0025594658218324184,0.007020069286227226,0.04080023989081383,0.03380346670746803,0.007511812727898359,0.022470926865935326,0.025555135682225227,0.16265417635440826,0.030822766944766045,0.02092418447136879,0.084929458796978,0.028308585286140442,0.04765527695417404,0.009956798516213894,0.005475248675793409,0.02606341429054737,0.1395157426595688
0.7355449199676514,0.0003646505356300622,0.0006549977697432041,0.0003715974744409323,0.0025578937493264675,0.00036074453964829445,0.0017162890871986747,0.007302441634237766,0.007228114176541567,0.00031673756893724203,0.00016683123249094933,0.0007120892987586558,0.0017215568805113435,0.0010866299271583557,0.0009197538020089269,0.006428943015635014,0.01645803265273571,0.01343610044568777,0.005139908753335476,0.0045610410161316395,0.006877256091684103,0.039504531770944595,0.14656881988048553
0.361624151468277,0.0013912837021052837,0.0008895172504708171,0.0010030244011431932,0.0046998728066682816,0.002917259931564331,0.004777437075972557,0.0441095307469368,0.009433997794985771,0.0012056810082867742,0.002943666884675622,0.009797066450119019,0.007675829343497753,0.009136321023106575,0.021442171186208725,0.012465991079807281,0.017125964164733887,0.09381537139415741,0.009808387607336044,0.027481257915496826,0.06644832342863083,0.02813834883272648,0.06938408315181732,0.19228550791740417
0.6841080784797668,0.00015000889834482223,4.4999789679422975e-05,0.00010012502752942964,0.0005128085613250732,0.00023871863959357142,0.0007422261987812817,0.0030521152075380087,0.002351552015170455,0.00010733501403592527,3.064595512114465e-05,0.00012943369802087545,0.0005436066421680152,0.001061720191501081,0.0013144052354618907,0.0031591455917805433,0.004153256304562092,0.01403384655714035,0.030144907534122467,0.011323438957333565,0.004485473968088627,0.028405148535966873,0.030643701553344727,0.04869503900408745,0.13046827912330627
0.4793212115764618,0.000354702613549307,0.00011216630082344636,0.0002456325164530426,0.002188147511333227,0.0025928011164069176,0.0034873851109296083,0.016040246933698654,0.005451207514852285,0.0005960945854894817,0.00024703392409719527,0.000947481079492718,0.001409409916959703,0.003053765743970871,0.004670972004532814,0.004769712220877409,0.012483430095016956,0.05269656702876091,0.008789579384028912,0.021266818046569824,0.012295560911297798,0.011033469811081886,0.049223288893699646,0.1968764066696167,0.038101837038993835,0.07174511253833771
0.4333260953426361,0.002190106315538287,0.0011007433058694005,0.0025107921101152897,0.00459687877446413,0.002992672612890601,0.005800537299364805,0.020282680168747902,0.09960411489009857,0.003283316269516945,0.0026198120322078466,0.01538680400699377,0.021360304206609726,0.004212540108710527,0.014372561126947403,0.01749511994421482,0.01911831833422184,0.042410895228385925,0.01202832069247961,0.005261177197098732,0.010212799534201622,0.0336591973900795,0.011791977100074291,0.015399492345750332,0.0017134121153503656,0.0040485491044819355,0.19322074949741364
